CODIGO|NOMBRE_UNIVERSIDAD|TIPO_GESTION|DEPARTAMENTO_FILIAL|NOMBRE_FILIAL|CODIGO_CLASE_PROGRAMA|NOMBRE_CLASE_PROGRAMA|NOMBRE_PROGRAMA|ANIO_PERIODO|Cant_Carnes
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|73|ARQUITECTURA Y CONSTRUCCIÓN|MAESTRIA-INGENIERIA DE TRANSPORTES|2018|92
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|84|VETERINARIA|MEDICINA VETERINARIA|2018|1
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|84|VETERINARIA|MEDICINA VETERINARIA Y ZOOTECNIA|2018|300
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|ENFERMERIA|2018|451
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|FARMACIA Y BIOQUIMICA|2018|506
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|MAESTRIA-GESTION EN SERVICIOS DE SALUD|2018|80
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|MEDICINA HUMANA|2018|946
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|NUTRICION HUMANA|2018|304
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|OBSTETRICIA|2018|383
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|ODONTOLOGIA|2018|420
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESP.-ALTO RIESGO OBSTETRICO|2018|11
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - ANESTESIOLOGÍA|2018|2
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - CIRUGÍA GENERAL|2018|2
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - GASTROENTEROLOGÍA|2018|5
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - GINECOLOGÍA Y OBSTETRICIA|2018|11
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - MEDICINA INTENSIVA|2018|7
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - MEDICINA INTERNA|2018|4
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - ONCOLOGÍA MÉDICA|2018|12
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - ORTODONCIA Y ORTOPEDIA MAXILAR|2018|5
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - ORTOPERDIA Y TRAUMATOLOGÍA|2018|6
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - PEDIATRÍA|2018|11
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|SEGUNDA ESPECIALIZACIÓN - RADIOLOGÍA|2018|6
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|TECNOLOGIA MEDICA - LABORATORIO CLINICO|2018|214
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|TECNOLOGIA MEDICA - OPTOMETRIA|2018|56
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|TECNOLOGIA MEDICA - RADIOLOGIA|2018|190
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|JUNIN|UPLA-SEDE PRINCIPAL|91|SALUD|TECNOLOGIA MEDICA - TERAPIA FISICA Y REH|2018|223
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|MAESTRIA-SALUD PUBLICA|2018|1
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUCACION INICIAL|2018|233
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUCACION PRIMARIA|2018|182
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|13|EDUCACIÓN SUPERIOR Y TECNOLÓGICA|MAESTRIA-DOCENCIA EN EDUCACION SUPERIOR|2018|47
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|13|EDUCACIÓN SUPERIOR Y TECNOLÓGICA|SEGUNDA ESPECIALIZACIÓN - CIENCIAS DE LA SALUD|2018|1
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|PSICOLOGIA|2018|588
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACION Y SISTEMAS|2018|601
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD Y FINANZAS|2018|515
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|42|DERECHO|DERECHO|2018|900
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|61|INFORMÁTICA|INGENIERIA DE SISTEMAS Y COMPUTACION|2018|210
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|72|INDUSTRIA Y PRODUCCIÓN|INGENIERIA INDUSTRIAL|2018|166
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|73|ARQUITECTURA Y CONSTRUCCIÓN|INGENIERIA CIVIL|2018|553
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|91|SALUD|ENFERMERIA|2018|58
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|91|SALUD|ODONTOLOGIA|2018|576
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|91|SALUD|OPTOMETRIA|2018|2
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|91|SALUD|SEGUNDA ESPECIALIZACIÓN - ORTODONCIA Y ORTOPEDIA MAXILAR|2018|27
037|UNIVERSIDAD PERUANA LOS ANDES|PRIVADO|LIMA|UPLA-FILIAL LIMA|91|SALUD|TECNOLOGIA MEDICA - OPTOMETRIA|2018|174
038|UNIVERSIDAD PERUANA UNION|PRIVADO||[NO ESPECIFICADO]|21|ARTE|EDUCACION: ESPECIALIDAD, MUSICAL Y ARTES|2018|1
038|UNIVERSIDAD PERUANA UNION|PRIVADO||[NO ESPECIFICADO]|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|PSICOLOGIA|2018|1
038|UNIVERSIDAD PERUANA UNION|PRIVADO||[NO ESPECIFICADO]|32|PERIODISMO E INFORMACIÓN|CIENCIAS DE LA COMUNICACION|2018|1
038|UNIVERSIDAD PERUANA UNION|PRIVADO||[NO ESPECIFICADO]|41|ADMINISTRACIÓN Y COMERCIO|ADM. Y NEGOCIOS INTERNACIONALES|2018|3
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|ESP.ENFERMERIA EN EMERGENCIAS Y DESASTRE|2018|19
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|MAESTRIA EN SALUD PUBLICA|2018|9
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUC: INICIAL Y PUERICULTURA|2018|32
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUC: PRIMARIA|2018|15
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|15|EDUCACIÓN FÍSICA|EDUC: EDUCACION FISICA|2018|14
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|19|OTROS PROGRAMAS EN EDUCACIÓN|DOCTORADO EN EDUCACION|2018|14
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|19|OTROS PROGRAMAS EN EDUCACIÓN|MAESTRIA EN EDUCACION|2018|20
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|21|ARTE|EDUCACION: ESPECIALIDAD, MUSICAL Y ARTES|2018|22
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|22|HUMANIDADES|TEOLOGIA|2018|273
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|23|IDIOMAS|EDUC: LINGUISTICA E INGLES|2018|25
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|MAESTRIA EN TERAPIA FAMILIAR|2018|15
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|PSICOLOGIA|2018|357
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|32|PERIODISMO E INFORMACIÓN|CIENCIAS DE LA COMUNICACION|2018|174
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|41|ADMINISTRACIÓN Y COMERCIO|ADM. Y NEGOCIOS INTERNACIONALES|2018|795
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD Y GESTION TRIBUTARIA|2018|797
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|41|ADMINISTRACIÓN Y COMERCIO|DOCTORADO EN ADMINISTRACION|2018|2
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|41|ADMINISTRACIÓN Y COMERCIO|MAESTRIA EN ADM. DE NEGOCIOS|2018|3
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|41|ADMINISTRACIÓN Y COMERCIO|MAESTRÍA EN AUDITORÍA MENCIÓN EN AUDITORÍA INTEGRAL|2018|1
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|41|ADMINISTRACIÓN Y COMERCIO|SEGUNDA ESPECIALIDAD DE ENFERMERIA EN ADMINISTRACION Y GESTION|2018|5
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|52|MEDIO AMBIENTE|INGENIERIA AMBIENTAL|2018|323
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|54|MATEMÁTICAS Y ESTADÍSTICA|SEGUNDA ESPECIALIDAD DE INGENIERÍA EN ESTADÍSTICA APLICADA PARA INVESTIGACIÓN|2018|5
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|61|INFORMÁTICA|DOCTORADO EN INGENIERÍA DE SISTEMAS|2018|4
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|61|INFORMÁTICA|INGENIERIA DE SISTEMAS|2018|195
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|61|INFORMÁTICA|MAESTRIA EN ING. DE SISTEMAS|2018|9
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|72|INDUSTRIA Y PRODUCCIÓN|INGENIERIA DE ALIMENTOS|2018|33
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|72|INDUSTRIA Y PRODUCCIÓN|INGENIERIA DE INDUSTRIAS ALIMENTARIAS|2018|80
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|73|ARQUITECTURA Y CONSTRUCCIÓN|ARQUITECTURA|2018|202
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|73|ARQUITECTURA Y CONSTRUCCIÓN|INGENIERIA CIVIL|2018|264
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|ENFERMERIA|2018|159
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|MAESTRÍA EN NUTRICIÓN HUMANA CON MENCIÓN EN NUTRICIÓN VEGETARIANA|2018|13
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|MEDICINA HUMANA|2018|376
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|NUTRICION HUMANA|2018|195
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|SEGUNDA ESPECIALIDAD EN ASESORIA GENETICA EN ENFERMERÍA ONCOLOGÍA|2018|16
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|SEGUNDA ESPECIALIDAD EN ENFERMERÍA EN CUIDADOS QUIRÚRGICOS|2018|3
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|SEGUNDA ESPECIALIDAD EN ENFERMERIA EN GINECO OBSTETRICIA|2018|2
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|91|SALUD|SEGUNDA ESPECIALIZACION DE ENFERMERIA EN CUIDADOS INTENSIVOS|2018|12
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|92|BIENESTAR|ESPECIALIDAD EN ENFERMERIA EN PEDIATRIA|2018|8
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|92|BIENESTAR|SEGUNDA ESPECIALIDAD EN ENFERMERIA EN CUIDADO INTEGRAL INFANTIL|2018|21
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|92|BIENESTAR|SEGUNDA ESPECIALIDAD EN ENFERMERIA EN CUIDADOS INTENSIVOS NEONATALES|2018|30
038|UNIVERSIDAD PERUANA UNION|PRIVADO|LIMA|UPeU-LIMA|92|BIENESTAR|SEGUNDA ESPECIALIDAD EN ENFERMERIA EN CUIDADOS INTENSIVOS PEDIATRICOS|2018|80
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUC: INICIAL Y PUERICULTURA|2018|49
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUC: PRIMARIA|2018|1
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUCACION INICIAL INTERCULTURAL BILINGUE|2018|11
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUCACION PRIMARIA INTERCULTURAL BILINGUE|2018|15
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|23|IDIOMAS|EDUC: LINGUISTICA E INGLES|2018|23
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|PSICOLOGIA|2018|373
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|41|ADMINISTRACIÓN Y COMERCIO|ADM. Y NEGOCIOS INTERNACIONALES|2018|421
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD|2018|1
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD Y GESTION TRIBUTARIA|2018|401
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|52|MEDIO AMBIENTE|INGENIERIA AMBIENTAL|2018|182
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|61|INFORMÁTICA|INGENIERIA DE SISTEMAS|2018|100
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|72|INDUSTRIA Y PRODUCCIÓN|INGENIERIA DE ALIMENTOS|2018|34
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|72|INDUSTRIA Y PRODUCCIÓN|INGENIERIA DE INDUSTRIAS ALIMENTARIAS|2018|19
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|73|ARQUITECTURA Y CONSTRUCCIÓN|INGENIERIA CIVIL|2018|411
038|UNIVERSIDAD PERUANA UNION|PRIVADO|PUNO|UPeU-SEDE JULIACA|91|SALUD|ENFERMERIA|2018|133
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|PSICOLOGIA|2018|344
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|41|ADMINISTRACIÓN Y COMERCIO|ADM. Y NEGOCIOS INTERNACIONALES|2018|167
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACION|2018|12
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACIÓN CON MENCIÓN EN GESTIÓN EMPRESARIAL|2018|184
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD Y GESTION TRIBUTARIA|2018|338
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|41|ADMINISTRACIÓN Y COMERCIO|MARK. Y NEGOCIOS INTERNACIONALES|2018|100
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|52|MEDIO AMBIENTE|INGENIERIA AMBIENTAL|2018|278
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|61|INFORMÁTICA|INGENIERIA DE SISTEMAS|2018|130
038|UNIVERSIDAD PERUANA UNION|PRIVADO|SAN MARTIN|UPeU-SEDE TARAPOTO|73|ARQUITECTURA Y CONSTRUCCIÓN|ARQUITECTURA|2018|129
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|ECONOMIA|2018|4
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|PSICOLOGIA|2018|3
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACION|2018|6
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACION DE NEGOCIOS INTERNACIONALES|2018|3
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD|2018|2
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|41|ADMINISTRACIÓN Y COMERCIO|MARKETING|2018|1
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|42|DERECHO|DERECHO|2018|10
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|42|DERECHO|MAESTRIA EN DERECHO REGISTRAL Y NOTARIAL|2018|1
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|52|MEDIO AMBIENTE|ING. AMBIENTAL|2018|3
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|61|INFORMÁTICA|ING. DE SISTEMAS|2018|2
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|73|ARQUITECTURA Y CONSTRUCCIÓN|ARQUITECTURA|2018|6
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|73|ARQUITECTURA Y CONSTRUCCIÓN|ING. CIVIL|2018|2
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|91|SALUD|ESTOMATOLOGIA|2018|1
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|91|SALUD|MEDICINA HUMANA|2018|4
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO||[NO ESPECIFICADO]|91|SALUD|TECNOLOGIA MEDICA - TERAPIA FISICA Y REHABILITACION|2018|1
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-QUILLABAMBA|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACION|2018|1
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-QUILLABAMBA|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD|2018|6
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-QUILLABAMBA|42|DERECHO|DERECHO|2018|6
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|01|SERVICIOS PERSONALES|TURISMO|2018|216
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|MAESTRÍA EN SEGURIDAD INDUSTRIAL Y MEDIO AMBIENTE|2018|10
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|02|SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL|SEGUNDA ESPECILIDAD EN CUIDADO ENFERMERO DE EMERGENCIAS Y DESASTRES|2018|2
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|11|EDUCACIÓN INICIAL Y PRIMARIA|EDUCACION ESPECIALIDAD INICIAL-PRIMARIA|2018|54
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|13|EDUCACIÓN SUPERIOR Y TECNOLÓGICA|MAESTRIA EN DOCENCIA UNIVERSITARIA|2018|13
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|19|OTROS PROGRAMAS EN EDUCACIÓN|DOCTORADO EN CIENCIAS DE LA EDUCACION|2018|8
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|19|OTROS PROGRAMAS EN EDUCACIÓN|EDUCACION|2018|18
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|ECONOMIA|2018|657
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|31|CIENCIAS SOCIALES Y DEL COMPORTAMIENTO|PSICOLOGIA|2018|633
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACION|2018|661
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|41|ADMINISTRACIÓN Y COMERCIO|ADMINISTRACION DE NEGOCIOS INTERNACIONALES|2018|270
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|41|ADMINISTRACIÓN Y COMERCIO|CONTABILIDAD|2018|638
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|41|ADMINISTRACIÓN Y COMERCIO|FINANZAS|2018|64
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|41|ADMINISTRACIÓN Y COMERCIO|MAESTRIA EN ADMINISTRACION DE NEGOCIOS|2018|13
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|41|ADMINISTRACIÓN Y COMERCIO|MAESTRIA EN CONTABILIDAD CON MENCION AUDITORIA Y CONTROL INTERNO|2018|7
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|41|ADMINISTRACIÓN Y COMERCIO|MARKETING|2018|95
039|UNIVERSIDAD ANDINA DEL CUSCO|PRIVADO|CUSCO|UAC-SEDE PRINCIPAL|42|DERECHO|DERECHO|2018|1100
